<<<<<<< HEAD
timestamp_utc_ms,event_type,symbol,trading_timeframe,command_type,action,entry_side,trigger_source_timeframe,trigger_side,trading_timeframe_stop_loss,lower_timeframe_suggested_stop_losses,stop_reference_price,selected_stop_loss_source,request_id,position_id,client_position_id,client_position_identifier,signal_time_utc_ms,target_entry_open_time_utc_ms,trigger_bin_price,entry_reason,exit_reason,reason
1783882480841,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,ENTRY_BUY,BUY,,,,{},97,,ENTRY-BTCUSD-M5-BUY-420000-420000,,,,420000,420000,98.0,REFERENCE_RULE_ENTRY_BUY,,REFERENCE_RULE_ENTRY_BUY
1783882480841,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_BUY_POSITION,BUY,,,,{},,,,ENTRY-buy-rule,ticket-ENTRY-buy-rule,,180000,0,104.0,,REFERENCE_RULE_EXIT_BUY_POSITION,REFERENCE_RULE_EXIT_BUY_POSITION
1783882480847,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_SELL_POSITION,SELL,,,,{},,,,ENTRY-sell-rule,ticket-ENTRY-sell-rule,,180000,0,99.0,,REFERENCE_RULE_EXIT_SELL_POSITION,REFERENCE_RULE_EXIT_SELL_POSITION
1783882480847,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,ENTRY_BUY,BUY,,,,{},94,,ENTRY-BTCUSD-M5-BUY-120000-180000,,,,180000,0,101.0,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION
1783882480847,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,ENTRY_BUY,BUY,,,,{},95,,ENTRY-open-clear,,,,120000,0,101,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION
1783882480857,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,ENTRY_SELL,SELL,,,,{},105,,ENTRY-fresh-after-close,,,,1200,0,99,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION
1783882480857,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_BUY_POSITION,BUY,,,,{},,,,ENTRY-buy,ticket-ENTRY-buy,,240000,0,103.0,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1783882480857,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_SELL_POSITION,SELL,,,,{},,,,ENTRY-sell,ticket-ENTRY-sell,,240000,0,98.0,,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK
1783882480857,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_BUY_POSITION,BUY,,,,{},,,,ENTRY-buy-body,ticket-ENTRY-buy-body,,240000,0,103.0,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1783882480857,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_SELL_POSITION,SELL,,,,{},,,,ENTRY-sell-body,ticket-ENTRY-sell-body,,240000,0,101.0,,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK
1783882480857,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_BUY_POSITION,BUY,,,,{},,,,ENTRY-matched-close,ticket-ENTRY-matched-close,,240000,0,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1783882480857,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_BUY_POSITION,BUY,,,,{},,,ENTRY-original,MT5:12345,12345,777,240000,0,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1783882480857,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,ENTRY_SELL,SELL,,,,{},105,,ENTRY-sell,,,,110,0,99,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION
1783882480857,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_SELL_POSITION,SELL,,,,{},,,,ENTRY-sell,ticket-1,,0,0,,,TRADING_TIMEFRAME_OPPOSITE_ENTRY_STATE,TRADING_TIMEFRAME_OPPOSITE_ENTRY_STATE
1783882480857,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_BUY_POSITION,BUY,,,,{},,,,ENTRY-buy,ticket-1,,240000,0,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1783994531659,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,ENTRY_BUY,BUY,,,,{},97,,ENTRY-BTCUSD-M5-BUY-420000-420000,,,,420000,420000,98.0,REFERENCE_RULE_ENTRY_BUY,,REFERENCE_RULE_ENTRY_BUY
1783994531659,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_BUY_POSITION,BUY,,,,{},,,,ENTRY-buy-rule,ticket-ENTRY-buy-rule,,180000,0,104.0,,REFERENCE_RULE_EXIT_BUY_POSITION,REFERENCE_RULE_EXIT_BUY_POSITION
1783994531674,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_SELL_POSITION,SELL,,,,{},,,,ENTRY-sell-rule,ticket-ENTRY-sell-rule,,180000,0,99.0,,REFERENCE_RULE_EXIT_SELL_POSITION,REFERENCE_RULE_EXIT_SELL_POSITION
1783994531674,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,ENTRY_BUY,BUY,,,,{},94,,ENTRY-BTCUSD-M5-BUY-120000-180000,,,,180000,0,101.0,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION
1783994531674,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,ENTRY_BUY,BUY,,,,{},95,,ENTRY-open-clear,,,,120000,0,101,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION
1783994531686,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,ENTRY_SELL,SELL,,,,{},105,,ENTRY-fresh-after-close,,,,1200,0,99,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION
1783994531686,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_BUY_POSITION,BUY,,,,{},,,,ENTRY-buy,ticket-ENTRY-buy,,240000,0,103.0,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1783994531686,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_SELL_POSITION,SELL,,,,{},,,,ENTRY-sell,ticket-ENTRY-sell,,240000,0,98.0,,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK
1783994531686,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_BUY_POSITION,BUY,,,,{},,,,ENTRY-buy-body,ticket-ENTRY-buy-body,,240000,0,103.0,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1783994531686,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_SELL_POSITION,SELL,,,,{},,,,ENTRY-sell-body,ticket-ENTRY-sell-body,,240000,0,101.0,,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK
1783994531686,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_BUY_POSITION,BUY,,,,{},,,,ENTRY-matched-close,ticket-ENTRY-matched-close,,240000,0,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1783994531686,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_BUY_POSITION,BUY,,,,{},,,ENTRY-original,MT5:12345,12345,777,240000,0,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1783994531686,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,ENTRY_SELL,SELL,,,,{},105,,ENTRY-sell,,,,110,0,99,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION
1783994531686,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_SELL_POSITION,SELL,,,,{},,,,ENTRY-sell,ticket-1,,0,0,,,TRADING_TIMEFRAME_OPPOSITE_ENTRY_STATE,TRADING_TIMEFRAME_OPPOSITE_ENTRY_STATE
1783994531686,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,EXIT_BUY_POSITION,BUY,,,,{},,,,ENTRY-buy,ticket-1,,240000,0,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
=======
timestamp_utc_ms,event_type,symbol,trading_timeframe,command_type,entry_side,trigger_source_timeframe,trigger_side,trading_timeframe_stop_loss,lower_timeframe_suggested_stop_losses,stop_reference_price,selected_stop_loss_source,request_id,position_id,client_position_id,client_position_identifier,signal_time_utc_ms,trigger_bin_price,entry_reason,exit_reason,reason
1780687531606,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,ENTRY-original,MT5:12345,12345,777,240000,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780687531607,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,SELL,,,,{},105,,ENTRY-sell,,,,110,99,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION
1780687531607,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,SELL,,,,{},,,,ENTRY-sell,ticket-1,,0,,,TRADING_TIMEFRAME_OPPOSITE_ENTRY_STATE,TRADING_TIMEFRAME_OPPOSITE_ENTRY_STATE
1780687531607,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,,ENTRY-buy,ticket-1,,240000,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780687542144,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,BUY,,,,{},94,,ENTRY-BTCUSD-M5-BUY-120000-180000,,,,180000,101.5,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION
1780687542147,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,BUY,,,,{},95,,ENTRY-open-clear,,,,120000,101,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION
1780687542148,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,SELL,,,,{},105,,ENTRY-fresh-after-close,,,,1200,99,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION
1780687542149,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,,ENTRY-buy,ticket-ENTRY-buy,,240000,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780687542150,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,SELL,,,,{},,,,ENTRY-sell,ticket-ENTRY-sell,,240000,98.5,,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK
1780687542151,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,,ENTRY-buy-body,ticket-ENTRY-buy-body,,240000,101.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780687542152,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,SELL,,,,{},,,,ENTRY-sell-body,ticket-ENTRY-sell-body,,240000,102.5,,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK
1780687542153,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,,ENTRY-matched-close,ticket-ENTRY-matched-close,,240000,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780687542154,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,ENTRY-original,MT5:12345,12345,777,240000,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780687542155,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,SELL,,,,{},105,,ENTRY-sell,,,,110,99,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION
1780687542155,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,SELL,,,,{},,,,ENTRY-sell,ticket-1,,0,,,TRADING_TIMEFRAME_OPPOSITE_ENTRY_STATE,TRADING_TIMEFRAME_OPPOSITE_ENTRY_STATE
1780687542156,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,,ENTRY-buy,ticket-1,,240000,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780687581651,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,BUY,,,,{},94,,ENTRY-BTCUSD-M5-BUY-120000-180000,,,,180000,101.5,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION
1780687581655,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,BUY,,,,{},95,,ENTRY-open-clear,,,,120000,101,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION
1780687581656,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,SELL,,,,{},105,,ENTRY-fresh-after-close,,,,1200,99,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION
1780687581657,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,,ENTRY-buy,ticket-ENTRY-buy,,240000,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780687581658,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,SELL,,,,{},,,,ENTRY-sell,ticket-ENTRY-sell,,240000,98.5,,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK
1780687581659,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,,ENTRY-buy-body,ticket-ENTRY-buy-body,,240000,101.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780687581660,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,SELL,,,,{},,,,ENTRY-sell-body,ticket-ENTRY-sell-body,,240000,102.5,,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK
1780687581662,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,,ENTRY-matched-close,ticket-ENTRY-matched-close,,240000,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780687581662,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,ENTRY-original,MT5:12345,12345,777,240000,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780687581663,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,SELL,,,,{},105,,ENTRY-sell,,,,110,99,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION
1780687581663,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,SELL,,,,{},,,,ENTRY-sell,ticket-1,,0,,,TRADING_TIMEFRAME_OPPOSITE_ENTRY_STATE,TRADING_TIMEFRAME_OPPOSITE_ENTRY_STATE
1780687581664,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,,ENTRY-buy,ticket-1,,240000,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780690127892,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,SELL,,,,{},60459.41000000,,ENTRY-BTCUSD-M5-SELL-1780688400000-1780689900000,,,,1780689900000,60129.135,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION
1780690200423,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,BUY,,,,{},59940.01000000,,ENTRY-BTCUSD-M5-BUY-1780689300000-1780690200000,,,,1780690200000,60423.615,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION
1780691153504,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,BUY,,,,{},94,,ENTRY-BTCUSD-M5-BUY-120000-180000,,,,180000,101.5,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION
1780691153508,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,BUY,,,,{},95,,ENTRY-open-clear,,,,120000,101,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION
1780691153510,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,SELL,,,,{},105,,ENTRY-fresh-after-close,,,,1200,99,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION
1780691153511,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,,ENTRY-buy,ticket-ENTRY-buy,,240000,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780691153511,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,SELL,,,,{},,,,ENTRY-sell,ticket-ENTRY-sell,,240000,98.5,,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK
1780691153512,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,,ENTRY-buy-body,ticket-ENTRY-buy-body,,240000,101.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780691153513,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,SELL,,,,{},,,,ENTRY-sell-body,ticket-ENTRY-sell-body,,240000,102.5,,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK,PROFIT_EXIT_BUY_DOMINANCE_HIGH_EFFICIENCY_LOWER_WICK
1780691153515,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,,ENTRY-matched-close,ticket-ENTRY-matched-close,,240000,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780691153516,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,ENTRY-original,MT5:12345,12345,777,240000,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780691153516,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,SELL,,,,{},105,,ENTRY-sell,,,,110,99,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION
1780691153517,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,SELL,,,,{},,,,ENTRY-sell,ticket-1,,0,,,TRADING_TIMEFRAME_OPPOSITE_ENTRY_STATE,TRADING_TIMEFRAME_OPPOSITE_ENTRY_STATE
1780691153517,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,,ENTRY-buy,ticket-1,,240000,103.5,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780694400413,TRADING_DECISION_EVALUATED,BTCUSD,M5,CLOSE,BUY,,,,{},,,ENTRY-BTCUSD-M5-BUY-1780689300000-1780690200000,MT5:96903639,96903639,96903639,1780694400000,61711.965,,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK,PROFIT_EXIT_SELL_DOMINANCE_HIGH_EFFICIENCY_UPPER_WICK
1780694403090,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,BUY,,,,{},61210.57000000,,ENTRY-BTCUSD-M5-BUY-1780692600000-1780693500000,,,,1780693500000,61748.775,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION
1780697700528,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,SELL,,,,{},61818.00000000,,ENTRY-BTCUSD-M5-SELL-1780696500000-1780697700000,,,,1780697700000,61454.295,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_BUY_ABSORPTION
1780699143881,TRADING_DECISION_EVALUATED,BTCUSD,M5,OPEN,BUY,,,,{},61207.82000000,,ENTRY-BTCUSD-M5-BUY-1780697400000-1780698000000,,,,1780698000000,61307.055,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION,,DOMINANCE_CONFIRMED_AFTER_SELL_ABSORPTION
>>>>>>> e43d73ff590f4332fffa9a8782f68c807c5f6744
